id,f_analisis,var_rpta,segmento
67216,201711,0,4
67217,201805,0,5
67218,201611,0,4
67219,201601,0,5
67220,201802,0,4
67221,201709,0,5
67222,201801,0,5
67223,201807,0,5
67224,201711,0,4
67225,201609,0,1
67226,201609,0,5
67227,201801,0,4
67228,201611,0,5
67229,201704,0,1
67230,201704,1,5
67231,201707,0,0
67232,201603,0,5
67233,201803,0,5
67234,201601,0,5
67235,201711,0,4
67236,201609,0,4
67237,201612,0,4
67238,201805,0,4
67239,201610,0,4
67240,201605,0,4
67241,201708,0,5
67242,201708,0,4
67243,201803,0,5
67244,201709,0,5
67245,201706,0,5
67246,201606,0,5
67247,201603,0,2
67248,201807,0,5
67249,201605,0,4
67250,201712,1,5
67251,201604,0,4
67252,201804,0,5
67253,201706,1,5
67254,201704,0,0
67255,201806,0,2
67256,201807,0,5
67257,201608,0,4
67258,201712,0,5
67259,201701,0,0
67260,201805,0,2
67261,201611,0,4
67262,201703,0,4
67263,201707,0,5
67264,201704,0,4
67265,201608,0,4
67266,201801,0,4
67267,201712,0,5
67268,201702,0,5
67269,201803,0,0
67270,201701,0,5
67271,201602,0,5
67272,201710,0,5
67273,201611,1,1
67274,201708,0,4
67275,201701,0,4
67276,201801,0,4
67277,201606,0,4
67278,201703,1,0
67279,201605,0,5
67280,201601,1,1
67281,201710,0,5
67282,201704,0,1
67283,201611,0,2
67284,201709,0,4
67285,201604,0,5
67286,201610,0,1
67287,201612,0,1
67288,201612,0,4
67289,201707,0,5
67290,201805,0,5
67291,201605,0,5
67292,201804,0,0
67293,201710,0,4
67294,201710,0,4
67295,201710,0,5
67296,201707,0,5
67297,201712,0,5
67298,201602,0,5
67299,201704,0,5
67300,201707,0,2
67301,201802,0,5
67302,201804,0,0
67303,201709,0,5
67304,201603,0,2
67305,201707,0,5
67306,201612,0,0
67307,201804,1,5
67308,201707,0,1
67309,201712,0,0
67310,201805,0,0
67311,201606,0,5
67312,201606,0,4
67313,201710,1,4
67314,201612,0,5
67315,201804,0,5
67316,201705,1,1
67317,201805,0,4
67318,201703,0,5
67319,201709,1,5
67320,201609,0,0
67321,201712,0,0
67322,201709,0,4
67323,201806,0,5
67324,201803,0,3
67325,201604,0,4
67326,201807,0,0
67327,201605,0,5
67328,201703,0,4
67329,201702,0,5
67330,201706,0,5
67331,201805,0,4
67332,201709,0,5
67333,201607,0,5
67334,201607,0,5
67335,201802,0,5
67336,201608,0,5
67337,201709,0,5
67338,201712,0,4
67339,201610,0,5
67340,201611,0,5
67341,201605,0,5
67342,201703,0,5
67343,201709,0,4
67344,201802,0,1
67345,201707,0,5
67346,201807,0,0
67347,201712,1,5
67348,201608,0,5
67349,201704,0,0
67350,201807,0,5
67351,201711,0,4
67352,201801,0,0
67353,201608,0,5
67354,201610,0,5
67355,201601,1,1
67356,201705,0,0
67357,201609,0,5
67358,201705,0,4
67359,201609,0,5
67360,201710,0,5
67361,201607,0,5
67362,201711,0,4
67363,201601,0,0
67364,201602,0,5
67365,201606,0,1
67366,201608,1,0
67367,201609,0,0
67368,201802,0,4
67369,201708,0,5
67370,201807,0,3
67371,201703,1,0
67372,201705,0,4
67373,201601,1,4
67374,201603,1,1
67375,201803,0,5
67376,201608,0,0
67377,201601,0,0
67378,201711,0,5
67379,201711,0,5
67380,201712,0,4
67381,201603,0,5
67382,201601,0,5
67383,201802,0,4
67384,201708,0,4
67385,201604,1,5
67386,201610,0,5
67387,201701,0,5
67388,201710,0,0
67389,201706,0,0
67390,201601,0,4
67391,201607,0,4
67392,201710,0,1
67393,201708,0,5
67394,201706,0,4
67395,201712,1,5
67396,201805,0,4
67397,201707,0,4
67398,201702,0,5
67399,201603,0,0
67400,201705,0,4
67401,201604,0,5
67402,201608,0,4
67403,201806,0,5
67404,201702,0,1
67405,201610,0,5
67406,201710,0,4
67407,201708,0,5
67408,201706,1,0
67409,201706,0,0
67410,201802,0,5
67411,201602,0,5
67412,201705,0,4
67413,201607,1,4
67414,201712,0,4
67415,201709,0,4
67416,201803,0,4
67417,201704,0,0
67418,201709,0,1
67419,201803,0,3
67420,201610,0,4
67421,201707,0,4
67422,201609,0,5
67423,201609,0,4
67424,201807,1,0
67425,201707,0,5
67426,201601,0,4
67427,201606,1,5
67428,201801,1,0
67429,201704,0,5
67430,201701,0,5
67431,201708,0,0
67432,201703,0,5
67433,201605,0,0
67434,201801,0,5
67435,201602,0,5
67436,201604,0,5
67437,201711,0,5
67438,201601,0,5
67439,201709,0,5
67440,201807,0,4
67441,201702,0,5
67442,201610,0,1
67443,201610,0,5
67444,201702,0,5
67445,201705,0,5
67446,201706,0,0
67447,201605,0,0
67448,201602,0,2
67449,201706,0,0
67450,201701,0,5
67451,201711,0,4
67452,201707,0,4
67453,201604,0,4
67454,201801,0,1
67455,201804,0,5
67456,201802,0,0
67457,201607,0,4
67458,201606,0,2
67459,201610,0,4
67460,201602,0,0
67461,201711,0,4
67462,201605,0,0
67463,201703,0,4
67464,201701,0,0
67465,201807,1,0
67466,201803,1,1
67467,201610,0,5
67468,201609,0,5
67469,201610,0,5
67470,201708,0,4
67471,201706,0,5
67472,201708,0,5
67473,201706,0,0
67474,201709,0,4
67475,201707,0,0
67476,201605,0,5
67477,201601,0,1
67478,201709,0,4
67479,201803,0,2
67480,201801,0,0
67481,201611,0,5
67482,201608,0,5
67483,201603,0,4
67484,201601,0,5
67485,201806,0,5
67486,201601,0,5
67487,201804,0,5
67488,201710,0,4
67489,201610,0,4
67490,201601,0,4
67491,201705,0,4
67492,201801,1,5
67493,201704,0,5
67494,201802,0,0
67495,201611,0,5
67496,201802,1,1
67497,201803,0,5
67498,201609,0,0
67499,201707,0,5
67500,201710,0,0
67501,201706,0,1
67502,201710,0,5
67503,201803,0,2
67504,201705,0,0
67505,201708,0,5
67506,201705,0,4
67507,201610,0,2
67508,201609,0,5
67509,201706,0,2
67510,201704,0,5
67511,201707,0,0
67512,201707,0,5
67513,201604,0,5
67514,201611,0,5
67515,201712,1,5
67516,201806,0,3
67517,201609,0,0
67518,201609,0,0
67519,201710,0,0
67520,201711,0,0
67521,201607,0,5
67522,201603,0,0
67523,201702,0,5
67524,201710,0,0
67525,201609,1,1
67526,201711,0,5
67527,201707,0,5
67528,201709,1,0
67529,201701,0,5
67530,201611,1,5
67531,201604,0,0
67532,201711,0,5
67533,201609,0,0
67534,201609,0,5
67535,201608,0,4
67536,201801,0,5
67537,201605,0,0
67538,201708,0,4
67539,201710,0,2
67540,201602,0,3
67541,201611,0,1
67542,201601,1,0
67543,201705,1,5
67544,201708,1,5
67545,201709,0,5
67546,201804,0,5
67547,201610,0,4
67548,201804,0,2
67549,201610,0,3
67550,201803,0,1
67551,201601,0,1
67552,201707,1,5
67553,201604,0,4
67554,201609,0,5
67555,201801,0,5
67556,201710,0,4
67557,201705,1,1
67558,201712,0,5
67559,201612,1,5
67560,201807,0,4
67561,201805,1,0
67562,201612,0,5
67563,201802,0,5
67564,201708,0,5
67565,201601,0,5
67566,201711,0,5
67567,201606,0,4
67568,201801,0,5
67569,201611,0,5
67570,201606,0,5
67571,201606,0,5
67572,201607,0,3
67573,201804,0,5
67574,201701,0,5
67575,201606,0,5
67576,201710,0,5
67577,201710,0,5
67578,201602,0,4
67579,201805,0,5
67580,201609,0,4
67581,201801,0,4
67582,201611,0,5
67583,201807,0,0
67584,201703,0,4
67585,201611,0,1
67586,201801,0,5
67587,201710,0,5
67588,201704,0,4
67589,201602,0,0
67590,201702,0,5
67591,201704,1,4
67592,201707,0,5
67593,201802,0,5
67594,201706,0,5
67595,201610,0,4
67596,201601,0,4
67597,201610,0,5
67598,201712,0,5
67599,201606,0,1
67600,201610,0,5
67601,201707,1,0
67602,201605,0,1
67603,201607,0,1
67604,201603,1,4
67605,201706,0,4
67606,201607,0,5
67607,201703,0,0
67608,201604,0,5
67609,201711,0,5
67610,201707,0,5
67611,201804,0,0
67612,201804,0,0
67613,201609,1,5
67614,201805,0,5
67615,201609,0,0
67616,201707,0,4
67617,201605,0,0
67618,201601,0,5
67619,201712,1,0
67620,201608,0,1
67621,201606,0,1
67622,201701,0,0
67623,201709,0,5
67624,201802,0,2
67625,201705,0,2
67626,201801,0,4
67627,201604,0,5
67628,201806,0,4
67629,201607,0,2
67630,201711,0,5
67631,201807,0,2
67632,201709,0,0
67633,201702,0,4
67634,201712,0,5
67635,201710,0,5
67636,201802,0,5
67637,201704,0,5
67638,201611,0,2
67639,201703,0,5
67640,201703,0,0
67641,201807,0,5
67642,201711,0,5
67643,201704,0,5
67644,201803,0,5
67645,201606,0,5
67646,201603,0,0
67647,201709,0,4
67648,201804,1,5
67649,201804,0,5
67650,201802,0,5
67651,201802,0,0
67652,201608,0,4
67653,201606,0,1
67654,201702,0,5
67655,201701,0,4
67656,201711,0,2
67657,201804,0,4
67658,201801,0,1
67659,201706,0,4
67660,201706,0,5
67661,201604,0,5
67662,201710,0,2
67663,201705,0,5
67664,201804,0,4
67665,201804,0,0
67666,201609,0,5
67667,201708,0,4
67668,201702,0,5
67669,201603,0,5
67670,201704,0,0
67671,201705,0,0
67672,201806,0,5
67673,201711,0,0
67674,201603,0,5
67675,201802,0,4
67676,201602,0,5
67677,201707,0,4
67678,201711,0,0
67679,201704,0,4
67680,201608,0,0
67681,201702,0,5
67682,201711,0,5
67683,201608,0,5
67684,201612,0,5
67685,201603,0,0
67686,201805,0,5
67687,201606,0,0
67688,201604,0,0
67689,201709,0,4
67690,201711,0,0
67691,201710,0,5
67692,201701,0,5
67693,201804,0,5
67694,201704,0,5
67695,201708,1,0
67696,201707,0,4
67697,201702,0,5
67698,201711,0,4
67699,201610,0,5
67700,201704,0,4
67701,201709,0,5
67702,201704,0,2
67703,201702,0,5
67704,201710,0,4
67705,201609,1,5
67706,201708,0,5
67707,201705,0,5
67708,201611,0,5
67709,201606,0,0
67710,201609,0,5
67711,201706,0,2
67712,201607,0,5
67713,201708,0,4
67714,201612,0,4
67715,201801,0,5
67716,201806,0,5
67717,201612,0,5
67718,201701,0,4
67719,201611,0,4
67720,201602,0,2
67721,201710,0,4
67722,201602,1,1
67723,201602,0,1
67724,201807,0,5
67725,201704,0,5
67726,201609,0,5
67727,201705,0,5
67728,201608,0,5
67729,201612,0,4
67730,201602,0,0
67731,201712,1,0
67732,201703,0,5
67733,201801,0,5
67734,201707,0,5
67735,201707,0,5
67736,201806,0,5
67737,201701,0,2
67738,201701,0,5
67739,201611,0,4
67740,201707,0,0
67741,201802,0,0
67742,201802,0,0
67743,201807,0,5
67744,201605,0,0
67745,201609,0,0
67746,201701,0,5
67747,201709,1,0
67748,201806,0,5
67749,201611,0,5
67750,201708,0,0
67751,201707,0,0
67752,201703,0,4
67753,201803,0,5
67754,201607,0,4
67755,201612,0,4
67756,201602,0,2
67757,201705,0,5
67758,201706,0,4
67759,201602,0,5
67760,201805,0,5
67761,201710,1,5
67762,201603,1,5
67763,201711,0,4
67764,201804,0,0
67765,201608,0,4
67766,201609,0,5
67767,201709,0,5
67768,201801,1,4
67769,201611,0,4
67770,201602,1,5
67771,201702,0,2
67772,201703,0,1
67773,201701,0,1
67774,201605,0,5
67775,201606,0,4
67776,201706,0,5
67777,201802,0,4
67778,201803,0,4
67779,201705,0,4
67780,201703,0,1
67781,201701,0,5
67782,201709,0,1
67783,201802,1,1
67784,201603,0,5
67785,201610,0,0
67786,201707,1,0
67787,201703,0,5
67788,201606,0,5
67789,201609,0,5
67790,201601,0,5
67791,201608,0,1
67792,201801,0,4
67793,201612,0,5
67794,201607,0,5
67795,201807,0,5
67796,201709,1,5
67797,201603,0,5
67798,201804,0,4
67799,201711,0,5
67800,201807,0,5
67801,201610,0,4
67802,201701,1,0
67803,201709,0,4
67804,201806,0,5
67805,201708,0,5
67806,201708,0,5
67807,201603,0,1
67808,201701,0,4
67809,201710,1,0
67810,201805,0,5
67811,201702,0,5
67812,201601,0,5
67813,201701,0,5
67814,201704,1,1
67815,201710,0,5
67816,201709,0,4
67817,201704,0,5
67818,201610,0,0
67819,201703,0,2
67820,201608,0,4
67821,201708,0,5
67822,201607,0,5
67823,201804,0,4
67824,201710,0,5
67825,201602,0,0
67826,201802,0,1
67827,201710,0,4
67828,201706,0,0
67829,201602,0,5
67830,201601,0,4
67831,201706,0,5
67832,201706,0,4
67833,201610,0,4
67834,201609,0,5
67835,201804,0,5
67836,201807,0,5
67837,201804,0,5
67838,201806,0,5
67839,201707,0,0
67840,201707,0,5
67841,201705,1,1
67842,201803,0,5
67843,201804,0,0
67844,201712,0,0
67845,201608,0,0
67846,201806,0,5
67847,201710,0,5
67848,201606,0,2
67849,201801,0,5
67850,201710,0,5
67851,201607,0,5
67852,201701,0,4
67853,201806,0,5
67854,201706,0,5
67855,201705,0,5
67856,201710,0,2
67857,201601,0,3
67858,201803,0,4
67859,201706,0,5
67860,201806,1,4
67861,201801,0,5
67862,201712,0,5
67863,201606,0,5
67864,201707,0,4
67865,201806,0,0
67866,201602,0,5
67867,201704,0,4
67868,201707,0,2
67869,201611,0,0
67870,201711,0,5
67871,201612,0,5
67872,201807,0,5
67873,201702,0,5
67874,201603,0,2
67875,201709,0,5
67876,201707,0,2
67877,201707,0,4
67878,201801,0,1
67879,201706,0,2
67880,201803,1,5
67881,201705,0,5
67882,201801,0,4
67883,201706,0,1
67884,201608,0,0
67885,201605,0,1
67886,201604,0,2
67887,201609,0,5
67888,201709,0,0
67889,201612,1,4
67890,201711,0,5
67891,201710,0,5
67892,201602,0,4
67893,201702,0,4
67894,201609,0,5
67895,201802,0,5
67896,201702,0,4
67897,201712,0,4
67898,201707,0,4
67899,201611,0,5
67900,201601,0,1
67901,201702,0,5
67902,201608,0,5
67903,201805,1,0
67904,201712,0,5
67905,201708,0,5
67906,201611,0,0
67907,201611,0,0
67908,201803,0,5
67909,201609,0,5
67910,201711,0,5
67911,201804,0,5
67912,201703,0,5
67913,201705,0,5
67914,201701,0,5
67915,201701,0,5
67916,201705,0,4
67917,201711,0,5
67918,201711,0,4
67919,201705,0,0
67920,201707,0,0
67921,201710,0,2
67922,201707,0,4
67923,201610,0,5
67924,201807,0,5
67925,201711,0,5
67926,201706,0,4
67927,201803,0,5
67928,201803,0,5
67929,201610,0,1
67930,201807,0,5
67931,201707,0,1
67932,201610,1,1
67933,201704,0,3
67934,201803,0,4
67935,201707,0,5
67936,201807,0,5
67937,201702,0,0
67938,201603,0,5
67939,201803,0,5
67940,201609,0,0
67941,201608,0,5
67942,201712,0,5
67943,201706,0,0
67944,201709,0,4
67945,201602,0,5
67946,201605,0,5
67947,201703,0,5
67948,201712,0,5
67949,201709,0,0
67950,201610,0,5
67951,201709,0,4
67952,201711,0,2
67953,201802,1,5
67954,201605,0,4
67955,201610,0,5
67956,201705,0,5
67957,201803,0,5
67958,201602,1,5
67959,201604,0,3
67960,201801,0,0
67961,201602,0,5
67962,201605,0,4
67963,201801,0,5
67964,201709,0,5
67965,201704,0,0
67966,201712,0,4
67967,201709,0,0
67968,201602,0,0
67969,201706,0,0
67970,201801,0,1
67971,201705,0,5
67972,201612,0,5
67973,201601,0,5
67974,201605,0,5
67975,201707,0,2
67976,201712,1,5
67977,201609,0,5
67978,201804,0,4
67979,201807,0,4
67980,201802,0,5
67981,201610,0,5
67982,201605,0,5
67983,201610,0,5
67984,201711,0,5
67985,201701,0,5
67986,201709,0,2
67987,201703,0,5
67988,201709,0,2
67989,201709,0,3
67990,201705,1,5
67991,201707,0,0
67992,201707,0,1
67993,201804,0,4
67994,201612,0,4
67995,201701,0,3
67996,201601,0,4
67997,201803,0,0
67998,201704,0,5
67999,201609,0,5
68000,201706,0,5
68001,201805,0,0
68002,201605,0,2
68003,201710,0,0
68004,201706,0,1
68005,201610,0,5
68006,201712,0,5
68007,201703,0,2
68008,201710,0,5
68009,201710,0,5
68010,201609,1,1
68011,201603,0,4
68012,201608,0,4
68013,201712,0,5
68014,201712,0,5
68015,201707,0,0
68016,201806,0,5
68017,201712,0,0
68018,201701,0,5
68019,201703,0,0
68020,201707,0,5
68021,201710,0,5
68022,201603,0,0
68023,201710,0,5
68024,201701,0,4
68025,201706,0,5
68026,201807,0,0
68027,201610,0,4
68028,201804,0,5
68029,201701,0,5
68030,201706,0,0
68031,201707,0,5
68032,201612,0,4
68033,201609,0,5
68034,201806,0,5
68035,201706,0,5
68036,201605,0,5
68037,201710,0,0
68038,201706,0,2
68039,201802,0,5
68040,201802,0,0
68041,201806,0,5
68042,201705,0,5
68043,201604,0,5
68044,201602,0,4
68045,201703,0,5
68046,201604,0,5
68047,201807,0,4
68048,201606,0,4
68049,201601,0,5
68050,201607,0,5
68051,201610,0,5
68052,201612,0,4
68053,201608,0,5
68054,201701,0,2
68055,201803,0,5
68056,201801,0,4
68057,201607,0,5
68058,201709,0,0
68059,201805,0,5
68060,201703,0,4
68061,201805,0,0
68062,201611,1,5
68063,201607,0,1
68064,201602,0,4
68065,201705,0,4
68066,201712,0,0
68067,201703,0,5
68068,201805,0,5
68069,201701,0,3
68070,201708,0,5
68071,201612,0,5
68072,201610,0,5
68073,201609,0,4
68074,201711,0,4
68075,201803,1,0
68076,201606,0,5
68077,201806,0,4
68078,201701,1,0
68079,201606,1,5
68080,201806,0,4
68081,201601,0,5
68082,201803,0,5
68083,201708,0,5
68084,201807,0,5
68085,201801,0,5
68086,201603,0,1
68087,201606,1,5
68088,201607,0,5
68089,201707,0,5
68090,201707,0,5
68091,201708,0,5
68092,201801,0,0
68093,201712,0,5
68094,201606,0,4
68095,201801,0,0
68096,201709,0,4
68097,201707,0,5
68098,201604,0,5
68099,201709,0,2
68100,201701,0,1
68101,201709,0,4
68102,201706,0,0
68103,201710,0,2
68104,201802,0,5
68105,201807,0,5
68106,201603,0,5
68107,201707,1,0
68108,201612,0,0
68109,201703,0,5
68110,201711,0,5
68111,201711,0,5
68112,201608,0,4
68113,201706,0,4
68114,201804,1,4
68115,201710,0,5
68116,201707,0,5
68117,201707,0,0
68118,201608,0,4
68119,201804,0,1
68120,201712,0,2
68121,201804,0,5
68122,201603,0,5
68123,201607,0,4
68124,201709,0,5
68125,201805,0,5
68126,201610,0,5
68127,201712,0,5
68128,201601,0,4
68129,201610,1,5
68130,201807,0,4
68131,201706,0,3
68132,201702,0,3
68133,201708,0,4
68134,201710,0,0
68135,201710,0,5
68136,201706,0,0
68137,201708,0,3
68138,201712,0,0
68139,201605,0,5
68140,201711,0,2
68141,201711,0,5
68142,201709,0,1
68143,201801,0,5
68144,201807,0,0
68145,201801,0,0
68146,201604,0,1
68147,201712,0,4
68148,201805,0,5
68149,201602,0,4
68150,201708,0,0
68151,201711,0,1
68152,201703,0,5
68153,201605,0,5
68154,201803,1,0
68155,201705,0,5
68156,201602,1,1
68157,201606,0,5
68158,201610,0,5
68159,201702,0,5
68160,201707,0,5
68161,201602,0,1
68162,201705,0,5
68163,201609,0,5
68164,201807,0,3
68165,201704,0,4
68166,201709,0,4
68167,201707,0,0
68168,201804,1,0
68169,201804,0,1
68170,201611,0,0
68171,201708,0,5
68172,201712,0,5
68173,201602,0,0
68174,201609,0,5
68175,201801,1,4
68176,201704,1,1
68177,201706,0,1
68178,201709,0,5
68179,201609,0,5
68180,201604,0,4
68181,201806,0,5
68182,201710,0,4
68183,201603,0,2
68184,201610,0,5
68185,201711,0,5
68186,201701,0,5
68187,201711,0,5
68188,201607,0,5
68189,201801,0,4
68190,201609,0,1
68191,201801,0,5
68192,201703,0,1
68193,201703,0,4
68194,201802,0,5
68195,201610,0,0
68196,201603,0,5
68197,201710,0,0
68198,201706,0,4
68199,201701,0,5
68200,201709,0,5
68201,201709,0,0
68202,201604,0,5
68203,201710,0,5
68204,201703,0,4
68205,201802,0,4
68206,201612,0,2
68207,201708,0,0
68208,201710,0,1
68209,201704,0,5
68210,201701,0,2
68211,201607,0,4
68212,201609,0,5
68213,201806,0,5
68214,201605,1,1
68215,201709,0,0
68216,201601,0,0
68217,201710,1,0
68218,201612,0,2
68219,201806,0,5
68220,201712,0,0
68221,201804,0,0
68222,201601,0,0
68223,201801,0,1
68224,201705,0,5
68225,201602,1,0
68226,201807,0,5
68227,201601,0,2
68228,201612,0,5
68229,201703,0,5
68230,201602,0,5
68231,201708,0,5
68232,201801,0,1
68233,201803,0,1
68234,201805,0,1
68235,201601,0,4
68236,201707,0,5
68237,201805,0,4
68238,201801,1,1
68239,201607,0,4
68240,201710,0,5
68241,201804,0,2
68242,201807,1,0
68243,201806,0,5
68244,201612,0,5
68245,201805,0,5
68246,201601,0,0
68247,201608,0,4
68248,201607,0,4
68249,201611,0,0
68250,201705,0,5
68251,201805,0,2
68252,201612,0,5
68253,201711,0,4
68254,201703,0,0
68255,201603,0,1
68256,201807,0,1
68257,201704,0,1
68258,201607,0,0
68259,201609,0,5
68260,201707,0,4
68261,201702,0,0
68262,201602,0,4
68263,201803,0,5
68264,201806,0,5
68265,201707,0,4
68266,201805,1,5
68267,201709,0,4
68268,201610,0,3
68269,201801,0,0
68270,201707,0,0
68271,201807,0,0
68272,201711,0,5
68273,201610,0,5
68274,201706,0,3
68275,201609,1,5
68276,201710,0,5
68277,201803,0,4
68278,201601,0,1
68279,201604,0,4
68280,201712,0,2
68281,201801,0,3
68282,201608,0,4
68283,201708,0,5
68284,201802,0,5
68285,201706,0,0
68286,201803,1,5
68287,201609,0,1
68288,201612,0,5
68289,201704,0,5
68290,201608,0,1
68291,201709,0,5
68292,201805,0,5
68293,201709,0,5
68294,201601,0,5
68295,201603,1,4
68296,201709,0,0
68297,201806,0,5
68298,201704,1,5
68299,201709,0,0
68300,201702,0,5
68301,201807,0,0
68302,201701,0,2
68303,201601,0,5
68304,201707,0,1
68305,201604,0,0
68306,201804,0,4
68307,201712,0,5
68308,201711,0,5
68309,201806,1,0
68310,201807,0,0
68311,201706,0,4
68312,201711,1,1
68313,201804,0,0
68314,201709,0,5
68315,201612,0,5
68316,201710,0,5
68317,201707,1,0
68318,201601,0,5
68319,201707,0,1
68320,201612,0,5
68321,201710,0,0
68322,201611,0,0
68323,201712,0,5
68324,201604,0,5
68325,201604,0,5
68326,201605,0,4
68327,201703,0,1
68328,201611,1,5
68329,201709,0,5
68330,201705,0,4
68331,201602,0,4
68332,201706,0,4
68333,201804,0,5
68334,201805,0,4
68335,201711,0,5
68336,201609,0,2
68337,201805,0,4
68338,201603,0,4
68339,201602,0,0
68340,201601,0,2
68341,201807,0,5
68342,201702,0,5
68343,201607,1,1
68344,201802,0,4
68345,201610,0,0
68346,201805,0,5
68347,201707,1,3
68348,201605,0,0
68349,201802,0,4
68350,201710,0,4
68351,201801,0,2
68352,201609,1,1
68353,201709,0,4
68354,201603,0,2
68355,201605,0,5
68356,201801,0,5
68357,201802,0,5
68358,201801,0,5
68359,201709,0,2
68360,201701,0,5
68361,201707,0,0
68362,201710,0,1
68363,201707,0,2
68364,201711,0,4
68365,201709,0,5
68366,201709,0,0
68367,201707,0,5
68368,201806,0,4
68369,201803,0,5
68370,201710,0,5
68371,201708,0,5
68372,201703,0,4
68373,201804,0,4
68374,201709,0,5
68375,201712,0,5
68376,201601,0,2
68377,201703,0,5
68378,201710,0,2
68379,201706,0,5
68380,201708,0,0
68381,201604,0,0
68382,201707,0,0
68383,201704,0,5
68384,201703,0,5
68385,201609,0,5
68386,201708,0,4
68387,201602,0,1
68388,201610,0,0
68389,201608,0,5
68390,201609,0,5
68391,201605,0,0
68392,201708,0,4
68393,201706,0,5
68394,201710,0,4
68395,201702,0,0
68396,201604,0,5
68397,201710,0,5
68398,201610,0,4
68399,201707,0,4
68400,201602,0,2
68401,201602,0,2
68402,201603,0,0
68403,201605,0,5
68404,201707,0,5
68405,201610,0,5
68406,201608,1,1
68407,201805,1,3
68408,201602,0,0
68409,201706,0,0
68410,201603,0,0
68411,201602,0,5
68412,201612,0,5
68413,201601,1,1
68414,201609,0,3
68415,201701,0,4
68416,201709,0,4
68417,201606,0,5
68418,201705,0,0
68419,201703,0,2
68420,201703,0,0
68421,201601,0,5
68422,201711,0,0
68423,201801,0,0
68424,201605,0,1
68425,201702,1,0
68426,201712,0,4
68427,201608,0,5
68428,201806,0,4
68429,201807,0,5
68430,201708,0,5
68431,201610,0,0
68432,201704,0,4
68433,201612,0,1
68434,201709,0,2
68435,201805,0,4
68436,201801,0,1
68437,201601,0,5
68438,201710,0,0
68439,201709,0,2
68440,201604,0,5
68441,201603,0,0
68442,201609,0,1
68443,201703,0,0
68444,201606,0,1
68445,201608,0,5
68446,201707,0,3
68447,201802,0,5
68448,201708,0,5
68449,201807,0,5
68450,201708,0,5
68451,201601,1,1
68452,201707,0,5
68453,201610,0,0
68454,201710,0,1
68455,201611,0,5
68456,201604,0,3
68457,201612,0,5
68458,201612,0,1
68459,201712,0,4
68460,201804,0,5
68461,201612,0,0
68462,201711,0,0
68463,201702,0,5
68464,201707,1,0
68465,201611,0,1
68466,201708,1,1
68467,201706,0,2
68468,201807,0,5
68469,201807,0,2
68470,201709,0,1
68471,201610,0,5
68472,201602,0,4
68473,201707,0,4
68474,201612,0,5
68475,201712,0,0
68476,201612,0,5
68477,201606,0,5
68478,201803,0,1
68479,201606,0,0
68480,201610,0,5
68481,201805,0,0
68482,201712,0,5
68483,201712,0,3
68484,201709,0,0
68485,201709,0,4
68486,201805,0,5
68487,201603,0,5
68488,201804,0,0
68489,201707,0,0
68490,201608,0,0
68491,201606,0,5
68492,201710,0,1
68493,201603,0,1
68494,201709,0,0
68495,201807,0,2
68496,201606,0,0
68497,201707,0,4
68498,201803,0,2
68499,201610,0,5
68500,201605,1,5
68501,201609,0,4
68502,201803,0,5
68503,201804,0,5
68504,201701,0,1
68505,201703,0,5
68506,201710,0,5
68507,201706,0,1
68508,201610,0,2
68509,201611,0,5
68510,201603,0,4
68511,201711,0,1
68512,201803,0,0
68513,201704,0,4
68514,201612,0,0
68515,201704,1,1
68516,201804,0,4
68517,201805,0,5
68518,201701,0,4
68519,201702,0,0
68520,201804,0,0
68521,201804,0,5
68522,201609,0,4
68523,201710,0,0
68524,201710,0,5
68525,201803,0,5
68526,201703,0,5
68527,201804,0,5
68528,201804,0,4
68529,201711,0,4
68530,201708,0,4
68531,201604,1,1
68532,201610,0,5
68533,201712,0,0
68534,201708,0,5
68535,201710,0,4
68536,201706,0,4
68537,201602,0,4
68538,201703,1,1
68539,201807,0,2
68540,201610,0,4
68541,201701,0,0
68542,201703,0,1
68543,201611,0,5
68544,201701,0,5
68545,201706,0,5
68546,201707,0,2
68547,201702,0,0
68548,201612,0,5
68549,201711,0,5
68550,201707,0,0
68551,201705,0,5
68552,201601,0,5
68553,201803,1,5
68554,201802,0,5
68555,201801,0,5
68556,201701,0,4
68557,201608,0,1
68558,201802,0,3
68559,201706,0,4
68560,201602,0,5
68561,201610,0,5
68562,201606,0,5
68563,201611,0,0
68564,201804,0,5
68565,201807,0,5
68566,201604,0,5
68567,201710,0,0
68568,201801,0,4
68569,201804,0,0
68570,201804,0,0
68571,201705,0,5
68572,201709,0,0
68573,201708,0,5
68574,201807,0,4
68575,201708,0,5
68576,201602,0,5
68577,201609,0,5
68578,201801,0,4
68579,201711,0,5
68580,201701,0,5
68581,201707,0,5
68582,201703,1,0
68583,201707,0,4
68584,201604,1,1
68585,201807,0,4
68586,201804,0,5
68587,201609,0,4
68588,201807,1,0
68589,201708,0,4
68590,201709,0,5
68591,201712,0,1
68592,201804,0,4
68593,201703,0,5
68594,201712,0,5
68595,201712,0,5
68596,201606,0,2
68597,201706,0,4
68598,201703,0,5
68599,201702,0,5
68600,201607,0,5
68601,201706,0,2
68602,201707,0,2
68603,201706,0,5
68604,201807,0,0
68605,201708,0,5
68606,201610,0,5
68607,201701,0,5
68608,201702,0,4
68609,201710,0,5
68610,201602,0,5
68611,201701,0,5
68612,201602,0,4
68613,201802,0,5
