id,f_analisis,segmento
105389,201709,4
105390,201711,0
105391,201804,0
105392,201602,4
105393,201703,4
105394,201612,5
105395,201611,2
105396,201805,5
105397,201803,0
105398,201708,4
105399,201612,5
105400,201707,5
105401,201802,5
105402,201701,5
105403,201604,0
105404,201802,1
105405,201708,5
105406,201609,1
105407,201708,0
105408,201807,0
105409,201711,5
105410,201610,5
105411,201605,5
105412,201601,4
105413,201806,5
105414,201608,5
105415,201805,5
105416,201706,2
105417,201709,4
105418,201611,3
105419,201710,5
105420,201704,5
105421,201804,4
105422,201711,5
105423,201704,5
105424,201606,5
105425,201609,1
105426,201807,0
105427,201712,4
105428,201708,4
105429,201701,5
105430,201707,0
105431,201608,5
105432,201807,5
105433,201603,4
105434,201703,5
105435,201702,5
105436,201702,4
105437,201702,5
105438,201805,4
105439,201712,0
105440,201807,5
105441,201701,2
105442,201712,4
105443,201707,5
105444,201607,0
105445,201711,0
105446,201807,4
105447,201710,5
105448,201603,5
105449,201807,5
105450,201805,5
105451,201708,4
105452,201612,1
105453,201708,5
105454,201604,5
105455,201610,4
105456,201610,5
105457,201705,5
105458,201701,5
105459,201611,5
105460,201709,0
105461,201605,0
105462,201601,5
105463,201706,4
105464,201604,0
105465,201708,5
105466,201707,2
105467,201704,5
105468,201705,5
105469,201709,5
105470,201712,5
105471,201712,5
105472,201611,4
105473,201710,4
105474,201706,1
105475,201701,1
105476,201602,5
105477,201601,4
105478,201802,4
105479,201802,0
105480,201709,1
105481,201807,5
105482,201602,0
105483,201703,5
105484,201706,2
105485,201611,1
105486,201709,5
105487,201704,5
105488,201807,5
105489,201703,1
105490,201710,5
105491,201706,1
105492,201711,4
105493,201702,2
105494,201804,4
105495,201807,4
105496,201701,2
105497,201806,5
105498,201801,5
105499,201707,5
105500,201704,4
105501,201805,5
105502,201804,5
105503,201609,5
105504,201605,5
105505,201805,5
105506,201612,5
105507,201604,0
105508,201610,1
105509,201610,5
105510,201711,1
105511,201703,4
105512,201704,5
105513,201703,1
105514,201804,3
105515,201704,5
105516,201804,5
105517,201605,4
105518,201610,4
105519,201709,5
105520,201707,2
105521,201612,4
105522,201606,5
105523,201804,5
105524,201607,0
105525,201701,5
105526,201611,4
105527,201605,4
105528,201801,4
105529,201602,5
105530,201801,1
105531,201602,4
105532,201609,5
105533,201610,5
105534,201712,5
105535,201608,0
105536,201805,5
105537,201712,4
105538,201611,5
105539,201710,3
105540,201709,5
105541,201708,5
105542,201602,4
105543,201707,0
105544,201705,4
105545,201805,4
105546,201704,0
105547,201601,5
105548,201601,4
105549,201612,5
105550,201802,5
105551,201702,5
105552,201709,4
105553,201801,4
105554,201605,4
105555,201804,5
105556,201604,0
105557,201610,4
105558,201710,4
105559,201705,5
105560,201708,4
105561,201607,5
105562,201804,0
105563,201708,4
105564,201605,5
105565,201608,2
105566,201603,5
105567,201803,4
105568,201807,5
105569,201610,4
105570,201701,5
105571,201601,4
105572,201807,5
105573,201703,5
105574,201706,2
105575,201611,5
105576,201704,0
105577,201706,1
105578,201607,0
105579,201706,5
105580,201807,5
105581,201610,5
105582,201801,2
105583,201606,2
105584,201711,5
105585,201802,5
105586,201712,5
105587,201802,1
105588,201806,5
105589,201607,5
105590,201610,5
105591,201706,5
105592,201701,5
105593,201703,0
105594,201603,0
105595,201602,0
105596,201802,0
105597,201803,5
105598,201706,1
105599,201609,1
105600,201610,4
105601,201612,5
105602,201805,5
105603,201806,0
105604,201610,5
105605,201804,5
105606,201712,5
105607,201701,5
105608,201704,0
105609,201611,5
105610,201805,5
105611,201701,1
105612,201703,4
105613,201806,5
105614,201801,5
105615,201607,5
105616,201602,0
105617,201702,5
105618,201611,4
105619,201611,5
105620,201612,1
105621,201602,5
105622,201710,0
105623,201605,4
105624,201701,4
105625,201803,2
105626,201802,5
105627,201704,5
105628,201702,5
105629,201710,0
105630,201704,4
105631,201704,5
105632,201703,5
105633,201802,5
105634,201704,5
105635,201604,1
105636,201702,5
105637,201605,5
105638,201612,4
105639,201610,5
105640,201709,0
105641,201708,0
105642,201611,3
105643,201711,5
105644,201712,5
105645,201806,5
105646,201606,4
105647,201706,5
105648,201608,5
105649,201604,5
105650,201712,5
105651,201801,5
105652,201608,5
105653,201805,5
105654,201611,5
105655,201708,3
105656,201710,5
105657,201801,5
105658,201804,4
105659,201603,1
105660,201602,5
105661,201704,5
105662,201701,5
105663,201611,0
105664,201807,0
105665,201602,5
105666,201703,1
105667,201707,1
105668,201701,5
105669,201604,4
105670,201707,1
105671,201704,5
105672,201611,5
105673,201702,5
105674,201706,5
105675,201606,1
105676,201611,5
105677,201711,5
105678,201609,5
105679,201605,5
105680,201707,1
105681,201701,5
105682,201701,5
105683,201711,2
105684,201606,0
105685,201805,5
105686,201708,4
105687,201701,0
105688,201708,2
105689,201701,2
105690,201706,2
105691,201611,5
105692,201606,5
105693,201601,4
105694,201702,5
105695,201706,5
105696,201601,0
105697,201804,5
105698,201606,1
105699,201603,5
105700,201610,5
105701,201708,5
105702,201602,4
105703,201807,2
105704,201807,4
105705,201602,1
105706,201707,0
105707,201709,5
105708,201604,5
105709,201706,5
105710,201807,5
105711,201807,0
105712,201711,0
105713,201602,5
105714,201712,5
105715,201804,5
105716,201709,4
105717,201708,0
105718,201707,1
105719,201610,1
105720,201702,5
105721,201609,1
105722,201805,5
105723,201705,5
105724,201701,5
105725,201711,4
105726,201711,5
105727,201706,1
105728,201805,5
105729,201707,0
105730,201709,5
105731,201707,5
105732,201807,5
105733,201608,4
105734,201606,5
105735,201606,5
105736,201711,5
105737,201608,4
105738,201602,5
105739,201707,5
105740,201610,5
105741,201606,5
105742,201708,5
105743,201706,2
105744,201806,5
105745,201806,0
105746,201704,4
105747,201801,0
105748,201601,5
105749,201705,4
105750,201710,4
105751,201605,0
105752,201805,5
105753,201807,4
105754,201609,5
105755,201610,5
105756,201712,5
105757,201803,5
105758,201712,5
105759,201706,4
105760,201612,0
105761,201707,5
105762,201702,5
105763,201704,4
105764,201606,5
105765,201708,1
105766,201706,5
105767,201804,2
105768,201708,4
105769,201806,5
105770,201802,1
105771,201710,4
105772,201608,5
105773,201712,4
105774,201608,5
105775,201807,5
105776,201704,5
105777,201609,4
105778,201807,5
105779,201807,4
105780,201602,5
105781,201807,4
105782,201709,5
105783,201707,4
105784,201609,5
105785,201710,5
105786,201706,4
105787,201706,4
105788,201806,5
105789,201605,5
105790,201805,5
105791,201711,0
105792,201603,5
105793,201706,5
105794,201703,0
105795,201707,5
105796,201612,1
105797,201803,5
105798,201603,5
105799,201607,5
105800,201805,2
105801,201606,5
105802,201711,1
105803,201606,5
105804,201804,4
105805,201805,5
105806,201802,5
105807,201612,4
105808,201802,4
105809,201803,0
105810,201805,4
105811,201804,5
105812,201708,5
105813,201701,2
105814,201612,5
105815,201709,5
105816,201710,1
105817,201610,1
105818,201701,5
105819,201612,5
105820,201807,5
105821,201703,1
105822,201806,0
105823,201605,5
105824,201707,4
105825,201612,4
105826,201608,5
105827,201611,5
105828,201710,5
105829,201609,2
105830,201612,4
105831,201608,5
105832,201707,0
105833,201805,4
105834,201612,5
105835,201704,5
105836,201604,5
105837,201805,5
105838,201604,1
105839,201606,5
105840,201805,5
105841,201609,0
105842,201703,5
105843,201707,0
105844,201601,4
105845,201807,5
105846,201807,5
105847,201703,3
105848,201611,4
105849,201707,4
105850,201607,5
105851,201711,5
105852,201709,0
105853,201709,4
105854,201607,4
105855,201602,5
105856,201603,5
105857,201705,4
105858,201709,5
105859,201802,0
105860,201610,4
105861,201710,4
105862,201711,4
105863,201710,5
105864,201710,4
105865,201611,5
105866,201708,5
105867,201611,0
105868,201612,4
105869,201606,0
105870,201802,5
105871,201604,5
105872,201610,5
105873,201712,5
105874,201708,4
105875,201807,5
105876,201606,1
105877,201807,4
105878,201803,5
105879,201612,5
105880,201605,4
105881,201601,0
105882,201710,2
105883,201602,5
105884,201610,5
105885,201605,4
105886,201705,4
105887,201708,5
105888,201707,0
105889,201602,2
105890,201708,1
105891,201607,3
105892,201609,5
105893,201605,0
105894,201611,5
105895,201802,1
105896,201708,1
105897,201803,4
105898,201604,5
105899,201807,4
105900,201603,5
105901,201804,5
105902,201606,2
105903,201802,5
105904,201603,0
105905,201806,5
105906,201806,0
105907,201706,4
105908,201610,5
105909,201609,5
105910,201604,0
105911,201712,1
105912,201606,5
105913,201802,1
105914,201610,5
105915,201609,5
105916,201706,5
105917,201604,0
105918,201802,2
105919,201705,4
105920,201603,1
105921,201707,5
105922,201605,5
105923,201608,5
105924,201608,4
105925,201712,4
105926,201607,5
105927,201701,1
105928,201705,5
105929,201805,4
105930,201603,5
105931,201802,4
105932,201609,5
105933,201609,5
105934,201602,5
105935,201610,4
105936,201802,5
105937,201711,4
105938,201603,4
105939,201803,4
105940,201711,5
105941,201711,0
105942,201610,4
105943,201803,4
105944,201805,5
105945,201604,4
105946,201701,0
105947,201602,5
105948,201801,4
105949,201611,4
105950,201805,5
105951,201607,5
105952,201601,1
105953,201607,4
105954,201803,5
105955,201602,5
105956,201703,1
105957,201705,1
105958,201802,4
105959,201708,4
105960,201806,4
105961,201806,5
105962,201606,5
105963,201709,4
105964,201611,1
105965,201707,4
105966,201601,5
105967,201612,5
105968,201705,5
105969,201603,1
105970,201708,4
105971,201711,5
105972,201706,5
105973,201709,5
105974,201605,5
105975,201708,5
105976,201707,5
105977,201604,4
105978,201709,5
105979,201701,4
105980,201605,0
105981,201711,5
105982,201701,3
105983,201805,5
105984,201702,5
105985,201701,2
105986,201807,0
105987,201608,5
105988,201604,0
105989,201711,5
105990,201601,4
105991,201709,4
105992,201804,4
105993,201601,5
105994,201602,5
105995,201801,5
105996,201806,5
105997,201801,4
105998,201704,4
105999,201801,5
106000,201607,3
106001,201704,0
106002,201804,5
106003,201802,2
106004,201611,5
106005,201606,0
106006,201803,5
106007,201605,4
106008,201609,5
106009,201709,0
106010,201608,1
106011,201605,4
106012,201806,5
106013,201602,1
106014,201802,5
106015,201710,5
106016,201705,0
106017,201711,0
106018,201706,0
106019,201612,4
106020,201603,1
106021,201610,3
106022,201706,5
106023,201610,5
106024,201807,5
106025,201706,5
106026,201807,5
106027,201606,4
106028,201610,5
106029,201608,4
106030,201710,4
106031,201706,5
106032,201602,4
106033,201608,4
106034,201712,0
106035,201804,5
106036,201610,4
106037,201704,4
106038,201607,2
106039,201703,5
106040,201807,5
106041,201601,1
106042,201710,5
106043,201712,1
106044,201610,5
106045,201603,5
106046,201710,5
106047,201803,0
106048,201611,5
106049,201604,1
106050,201706,0
106051,201806,4
106052,201706,4
106053,201604,2
106054,201606,0
106055,201606,1
106056,201609,0
106057,201610,5
106058,201609,1
106059,201705,1
106060,201608,5
106061,201802,5
106062,201710,2
106063,201605,5
106064,201610,5
106065,201605,1
106066,201611,5
106067,201710,3
106068,201804,0
106069,201704,5
106070,201712,5
106071,201612,4
106072,201601,0
106073,201709,5
106074,201807,1
106075,201804,5
106076,201702,5
106077,201606,4
106078,201801,5
106079,201612,4
106080,201707,0
106081,201611,0
106082,201609,0
106083,201604,5
106084,201712,5
106085,201704,4
106086,201703,5
106087,201605,5
106088,201712,4
106089,201803,5
106090,201705,5
106091,201706,0
106092,201708,1
106093,201604,5
106094,201702,0
106095,201801,5
106096,201710,5
106097,201708,5
106098,201703,0
106099,201703,4
106100,201704,5
106101,201707,5
106102,201608,5
106103,201802,5
106104,201711,5
106105,201705,4
106106,201806,5
106107,201704,5
106108,201801,4
106109,201601,4
106110,201703,5
106111,201603,5
106112,201708,4
106113,201804,4
106114,201802,4
106115,201704,5
106116,201708,4
106117,201708,3
106118,201608,0
106119,201608,4
106120,201709,5
106121,201612,4
106122,201703,4
106123,201708,5
106124,201612,5
106125,201805,1
106126,201611,5
106127,201607,0
106128,201709,0
106129,201707,5
106130,201702,0
106131,201612,5
106132,201606,1
106133,201704,5
106134,201701,5
106135,201602,5
106136,201711,5
106137,201710,0
106138,201707,5
106139,201704,0
106140,201706,5
106141,201708,5
106142,201702,5
106143,201707,4
106144,201807,2
106145,201703,4
106146,201703,5
106147,201607,5
106148,201609,2
106149,201712,4
106150,201802,5
106151,201712,5
106152,201802,5
106153,201704,0
106154,201607,0
106155,201704,4
106156,201603,4
106157,201609,0
106158,201609,5
106159,201711,2
106160,201702,5
106161,201708,5
106162,201610,5
106163,201705,5
106164,201704,5
106165,201605,0
106166,201706,5
106167,201705,4
106168,201609,5
106169,201807,1
106170,201806,1
106171,201610,5
106172,201602,0
106173,201608,5
106174,201603,2
106175,201703,5
106176,201604,2
106177,201612,0
106178,201608,5
106179,201711,5
106180,201807,5
106181,201607,0
106182,201604,4
106183,201805,5
106184,201608,5
106185,201803,4
106186,201708,5
106187,201606,5
106188,201612,0
106189,201804,5
106190,201706,5
106191,201606,4
106192,201807,0
106193,201710,5
106194,201706,0
106195,201712,0
106196,201611,5
106197,201706,5
106198,201807,1
106199,201806,4
106200,201711,2
106201,201703,5
106202,201703,5
106203,201803,5
106204,201706,5
106205,201802,0
106206,201707,5
106207,201805,5
106208,201611,5
106209,201707,4
106210,201601,5
106211,201612,5
106212,201803,5
106213,201701,4
106214,201708,2
106215,201712,2
106216,201601,0
106217,201703,5
106218,201711,4
106219,201602,4
106220,201606,5
106221,201704,5
106222,201704,4
106223,201701,5
106224,201805,5
106225,201709,4
106226,201608,3
106227,201805,5
106228,201701,1
106229,201705,4
106230,201707,4
106231,201804,0
106232,201701,5
106233,201602,1
106234,201609,5
106235,201702,2
106236,201611,1
106237,201610,4
106238,201712,5
106239,201804,5
106240,201804,0
106241,201803,0
106242,201609,4
106243,201612,5
106244,201705,4
106245,201603,5
106246,201704,0
106247,201604,1
106248,201805,5
106249,201606,5
106250,201706,0
106251,201702,0
106252,201807,5
106253,201609,5
106254,201609,1
106255,201710,5
106256,201708,5
106257,201801,4
106258,201612,0
106259,201702,5
106260,201609,0
106261,201704,5
106262,201707,5
106263,201602,5
106264,201702,5
106265,201610,5
106266,201807,5
106267,201608,4
106268,201711,5
106269,201707,5
106270,201608,5
106271,201608,4
106272,201610,2
106273,201706,5
106274,201804,5
106275,201805,5
106276,201709,0
106277,201602,5
106278,201709,0
106279,201605,0
106280,201710,0
106281,201609,5
106282,201703,4
106283,201712,5
106284,201712,5
106285,201805,4
106286,201602,5
106287,201806,4
106288,201603,1
106289,201707,5
106290,201606,1
106291,201707,1
106292,201706,5
106293,201805,5
106294,201701,5
106295,201710,4
106296,201807,5
106297,201702,5
106298,201806,5
106299,201806,1
106300,201804,4
106301,201709,5
106302,201708,5
106303,201611,5
106304,201704,5
106305,201706,5
106306,201704,5
106307,201611,4
106308,201609,5
106309,201806,5
106310,201707,5
106311,201603,5
106312,201701,5
106313,201801,0
106314,201802,5
106315,201803,5
106316,201711,4
106317,201602,1
106318,201612,5
106319,201701,0
106320,201703,0
106321,201710,5
106322,201605,0
106323,201801,5
106324,201704,4
106325,201707,5
106326,201807,5
106327,201605,4
106328,201807,5
106329,201712,5
106330,201702,4
106331,201608,4
106332,201704,5
106333,201704,4
106334,201605,1
106335,201705,0
106336,201706,3
106337,201805,0
106338,201605,3
106339,201609,5
106340,201611,4
106341,201712,5
106342,201703,5
106343,201610,1
106344,201602,5
106345,201711,5
106346,201611,4
106347,201805,4
106348,201708,2
106349,201712,4
106350,201611,4
106351,201607,4
106352,201801,4
106353,201802,5
106354,201807,5
106355,201711,2
106356,201803,5
106357,201604,5
106358,201806,0
106359,201609,4
106360,201607,5
106361,201805,5
106362,201602,2
106363,201610,3
106364,201711,1
106365,201806,4
106366,201804,4
106367,201804,5
106368,201709,4
106369,201612,4
106370,201601,0
106371,201708,1
106372,201707,5
106373,201709,4
106374,201807,4
106375,201706,5
106376,201803,2
106377,201609,5
106378,201708,4
106379,201704,4
106380,201802,4
106381,201805,5
106382,201806,5
106383,201706,0
106384,201711,5
106385,201608,1
106386,201709,0
106387,201707,5
106388,201609,4
106389,201704,0
106390,201708,0
106391,201602,0
106392,201603,5
106393,201706,2
106394,201710,0
106395,201805,5
106396,201806,4
106397,201709,5
106398,201605,0
106399,201801,4
106400,201708,4
106401,201709,4
106402,201804,5
106403,201807,2
106404,201607,5
106405,201608,5
106406,201802,4
106407,201807,5
106408,201803,5
106409,201603,5
106410,201701,0
106411,201801,5
106412,201709,4
106413,201607,5
106414,201711,0
106415,201610,0
106416,201601,4
106417,201610,5
106418,201703,5
106419,201710,0
106420,201601,4
106421,201605,0
106422,201610,5
106423,201602,2
106424,201612,4
106425,201706,4
106426,201710,0
106427,201601,4
106428,201705,5
106429,201601,1
106430,201708,5
106431,201611,1
106432,201608,4
106433,201805,5
106434,201701,4
106435,201606,0
106436,201604,5
106437,201610,5
106438,201710,5
106439,201601,5
106440,201701,5
106441,201703,5
106442,201708,4
106443,201806,1
106444,201806,0
106445,201706,4
106446,201607,4
106447,201702,5
106448,201711,5
106449,201702,5
106450,201607,5
106451,201708,1
106452,201708,5
106453,201803,5
106454,201709,2
106455,201603,5
106456,201601,5
106457,201804,5
106458,201708,2
106459,201601,5
106460,201609,0
106461,201608,0
106462,201806,4
106463,201807,1
106464,201708,1
106465,201608,5
106466,201804,4
106467,201806,5
106468,201710,4
106469,201612,5
106470,201610,4
106471,201603,4
106472,201608,5
106473,201704,5
106474,201612,5
106475,201604,2
106476,201608,5
106477,201610,4
106478,201706,4
106479,201802,5
106480,201605,4
106481,201801,0
106482,201803,5
106483,201807,5
106484,201709,5
106485,201710,5
106486,201708,5
106487,201709,5
106488,201710,4
106489,201610,4
106490,201806,0
106491,201801,4
106492,201803,5
106493,201703,5
106494,201702,5
106495,201702,5
106496,201606,2
106497,201609,5
106498,201611,5
106499,201602,5
106500,201711,0
106501,201610,4
106502,201701,5
106503,201704,0
106504,201712,5
106505,201706,0
106506,201710,5
106507,201710,5
106508,201801,2
106509,201606,2
106510,201711,4
106511,201612,4
106512,201803,5
106513,201608,5
106514,201803,4
106515,201603,5
106516,201701,5
106517,201610,5
106518,201611,2
106519,201805,5
106520,201802,5
106521,201802,5
106522,201709,5
106523,201712,0
106524,201611,4
106525,201604,4
106526,201612,0
106527,201607,1
106528,201806,4
106529,201807,4
106530,201707,5
106531,201803,5
106532,201805,5
106533,201604,3
106534,201801,0
106535,201804,4
106536,201712,5
106537,201705,1
106538,201806,4
106539,201802,5
106540,201804,0
106541,201706,4
106542,201703,5
106543,201807,4
106544,201601,5
106545,201602,5
106546,201804,5
106547,201608,1
106548,201611,5
106549,201709,5
106550,201702,5
106551,201612,4
106552,201710,1
106553,201610,0
106554,201603,4
106555,201611,4
106556,201711,0
106557,201603,5
106558,201612,5
106559,201702,5
106560,201710,5
106561,201611,5
106562,201704,4
106563,201801,1
106564,201608,0
106565,201608,5
106566,201608,4
106567,201606,5
106568,201712,3
106569,201712,4
106570,201801,4
106571,201612,1
106572,201705,5
106573,201604,0
106574,201708,1
106575,201611,5
106576,201704,0
106577,201804,5
106578,201601,5
106579,201703,4
106580,201601,4
106581,201711,5
106582,201704,5
106583,201603,5
106584,201607,4
106585,201804,4
106586,201602,5
106587,201704,2
106588,201703,0
106589,201702,2
106590,201704,5
106591,201709,4
106592,201703,5
106593,201605,1
106594,201607,5
106595,201612,2
106596,201801,5
106597,201602,5
106598,201602,5
106599,201712,5
106600,201610,5
106601,201706,4
106602,201707,0
106603,201611,4
106604,201605,4
106605,201712,5
106606,201607,4
106607,201805,5
106608,201601,5
106609,201605,2
106610,201807,4
106611,201602,5
106612,201708,5
106613,201711,5
106614,201611,5
106615,201602,5
106616,201709,5
106617,201705,5
106618,201711,5
106619,201610,4
106620,201708,1
106621,201612,0
106622,201701,5
106623,201703,4
106624,201803,4
106625,201702,5
106626,201609,0
106627,201612,5
106628,201610,5
106629,201609,0
106630,201701,0
106631,201609,5
106632,201705,5
106633,201803,5
106634,201803,5
106635,201603,5
106636,201711,5
106637,201612,5
106638,201703,5
106639,201709,5
106640,201710,5
106641,201708,4
106642,201803,5
106643,201601,4
106644,201802,5
106645,201608,5
106646,201712,5
106647,201802,4
106648,201807,4
106649,201711,5
106650,201707,3
106651,201805,5
106652,201702,4
106653,201708,3
106654,201703,0
106655,201602,5
106656,201609,5
106657,201708,5
106658,201802,5
106659,201804,5
106660,201712,4
106661,201612,5
106662,201709,2
106663,201704,4
106664,201609,5
106665,201607,0
106666,201707,5
106667,201608,2
106668,201708,5
106669,201711,5
106670,201702,5
106671,201612,4
106672,201804,5
106673,201706,5
106674,201704,5
106675,201606,4
106676,201706,5
106677,201806,1
106678,201805,5
106679,201707,5
106680,201605,0
106681,201603,5
106682,201712,5
106683,201603,0
106684,201603,1
106685,201709,1
106686,201801,4
106687,201711,4
106688,201610,5
106689,201804,5
106690,201702,5
106691,201607,5
106692,201710,5
106693,201703,1
106694,201701,5
106695,201804,4
106696,201609,0
106697,201704,5
106698,201608,5
106699,201603,5
106700,201806,1
106701,201705,5
106702,201803,0
106703,201711,5
106704,201604,2
106705,201807,4
106706,201805,5
106707,201605,5
106708,201611,5
106709,201802,5
106710,201702,1
106711,201706,4
106712,201707,5
106713,201807,5
106714,201710,0
106715,201704,4
106716,201709,4
106717,201606,5
106718,201711,0
106719,201706,0
106720,201610,4
106721,201612,1
106722,201605,5
106723,201606,0
106724,201709,3
106725,201603,5
106726,201710,0
106727,201610,4
106728,201805,5
106729,201605,5
106730,201709,2
106731,201704,5
106732,201701,5
106733,201705,5
106734,201711,0
106735,201807,0
106736,201708,5
106737,201605,4
106738,201706,5
106739,201807,5
106740,201605,4
106741,201603,1
106742,201709,5
106743,201704,5
106744,201710,0
106745,201705,5
106746,201712,5
106747,201702,5
106748,201609,5
106749,201807,5
106750,201604,1
106751,201802,5
106752,201703,4
106753,201705,4
106754,201609,1
106755,201710,5
106756,201601,2
106757,201804,5
106758,201709,0
106759,201801,4
106760,201611,5
106761,201708,0
106762,201705,4
106763,201610,4
106764,201710,4
106765,201805,5
106766,201701,0
106767,201805,0
106768,201709,5
106769,201707,2
106770,201801,5
106771,201705,4
106772,201801,0
106773,201707,5
106774,201712,5
106775,201710,5
106776,201801,5
106777,201611,5
106778,201712,4
106779,201801,4
106780,201704,4
106781,201703,5
106782,201708,5
106783,201710,4
106784,201707,5
106785,201711,5
106786,201706,5
106787,201701,4
106788,201609,5
106789,201609,5
106790,201706,0
106791,201606,4
106792,201610,4
106793,201807,4
106794,201610,5
106795,201801,0
106796,201704,5
106797,201709,5
106798,201710,0
106799,201605,5
106800,201609,5
106801,201612,5
106802,201702,4
106803,201707,1
106804,201807,4
106805,201612,5
106806,201708,1
106807,201602,0
106808,201609,5
106809,201706,5
106810,201703,5
106811,201804,0
106812,201804,5
106813,201704,4
106814,201606,1
106815,201601,0
106816,201710,2
106817,201705,5
106818,201608,5
106819,201807,5
106820,201601,5
106821,201807,5
106822,201704,1
106823,201706,5
106824,201806,5
106825,201712,5
106826,201605,4
106827,201704,5
106828,201704,1
106829,201803,5
106830,201702,5
106831,201805,5
106832,201804,1
106833,201605,0
106834,201707,0
106835,201703,5
106836,201707,0
106837,201801,1
106838,201801,3
106839,201605,5
106840,201709,5
106841,201609,5
106842,201605,5
106843,201603,4
106844,201702,5
106845,201710,5
106846,201805,5
106847,201804,5
106848,201805,0
106849,201805,4
106850,201806,3
106851,201710,4
106852,201609,4
106853,201609,0
106854,201802,0
106855,201709,3
106856,201608,1
106857,201604,5
106858,201612,5
106859,201708,5
106860,201801,4
106861,201801,1
106862,201609,4
106863,201709,5
106864,201609,5
106865,201804,2
106866,201709,5
106867,201806,4
106868,201710,0
106869,201709,4
106870,201603,4
106871,201711,4
106872,201611,0
106873,201807,5
106874,201703,1
106875,201709,5
106876,201706,5
106877,201710,5
106878,201711,5
106879,201712,5
106880,201805,0
106881,201603,1
106882,201602,5
106883,201708,5
106884,201609,0
106885,201706,0
106886,201608,1
106887,201709,5
106888,201802,0
106889,201806,5
106890,201610,5
106891,201607,5
106892,201609,5
106893,201611,1
106894,201704,5
106895,201609,5
106896,201602,5
106897,201710,1
106898,201803,5
106899,201607,5
106900,201705,4
106901,201804,4
106902,201707,5
106903,201602,4
106904,201704,5
106905,201610,5
106906,201705,5
106907,201612,5
106908,201611,3
106909,201803,0
106910,201802,1
106911,201611,1
106912,201709,4
106913,201802,5
106914,201805,4
106915,201603,5
106916,201605,4
106917,201806,1
106918,201709,4
106919,201709,5
106920,201602,2
106921,201612,1
106922,201712,0
106923,201704,5
106924,201803,5
106925,201805,5
106926,201612,5
106927,201702,5
106928,201701,5
106929,201803,5
106930,201803,0
106931,201708,5
106932,201711,4
106933,201603,4
106934,201710,4
106935,201702,1
106936,201712,0
106937,201602,5
106938,201704,4
106939,201804,5
106940,201801,0
106941,201705,5
106942,201611,2
106943,201710,4
106944,201707,0
106945,201712,5
106946,201704,5
106947,201709,4
106948,201607,5
106949,201711,0
106950,201610,5
106951,201601,2
106952,201704,5
106953,201601,5
106954,201610,5
106955,201710,0
106956,201710,4
106957,201804,4
106958,201807,5
106959,201602,5
106960,201601,5
106961,201702,0
106962,201611,5
106963,201703,5
106964,201711,5
106965,201603,5
106966,201709,5
106967,201712,5
106968,201712,5
106969,201702,0
106970,201706,0
106971,201705,5
106972,201603,1
106973,201609,4
106974,201801,0
106975,201707,1
106976,201602,5
106977,201701,0
106978,201602,5
106979,201606,0
106980,201707,5
106981,201710,5
106982,201801,1
106983,201609,5
106984,201803,0
106985,201609,5
106986,201706,4
106987,201807,5
106988,201601,5
106989,201801,5
106990,201710,5
106991,201807,5
106992,201601,5
106993,201804,5
106994,201610,5
106995,201807,1
106996,201806,5
106997,201801,5
106998,201711,3
106999,201611,5
107000,201806,5
107001,201611,5
107002,201801,5
107003,201802,5
107004,201806,5
107005,201612,5
107006,201709,4
107007,201706,5
107008,201608,1
107009,201707,5
107010,201701,5
107011,201611,5
107012,201711,5
107013,201806,5
107014,201702,1
107015,201606,5
107016,201609,1
107017,201704,5
107018,201607,5
107019,201602,0
107020,201702,4
107021,201606,2
107022,201802,5
107023,201611,5
107024,201703,1
107025,201807,5
107026,201804,0
107027,201612,5
107028,201601,5
107029,201612,0
107030,201612,5
107031,201710,5
107032,201711,5
107033,201705,4
107034,201802,1
107035,201710,0
107036,201806,5
107037,201608,5
107038,201704,5
107039,201702,5
107040,201612,5
107041,201706,3
107042,201612,5
107043,201805,5
107044,201601,5
107045,201705,5
107046,201602,1
107047,201611,5
107048,201705,1
107049,201706,5
107050,201609,0
107051,201602,5
107052,201705,4
107053,201705,5
107054,201712,5
107055,201707,4
107056,201710,1
107057,201804,5
107058,201710,4
107059,201708,5
107060,201608,4
107061,201803,4
107062,201801,5
107063,201602,5
107064,201806,5
107065,201804,4
107066,201708,5
107067,201703,0
107068,201804,0
107069,201710,5
107070,201706,2
107071,201706,5
107072,201611,5
107073,201706,4
107074,201705,4
107075,201711,0
107076,201804,0
107077,201610,1
107078,201602,4
107079,201608,5
107080,201709,5
107081,201707,5
107082,201712,5
107083,201608,0
107084,201603,4
107085,201612,0
107086,201703,5
107087,201610,0
107088,201601,0
107089,201802,4
107090,201805,0
107091,201707,5
107092,201805,5
107093,201602,2
107094,201708,5
107095,201711,5
107096,201708,5
107097,201702,5
107098,201606,1
107099,201603,5
107100,201611,5
107101,201710,3
107102,201804,5
107103,201603,4
107104,201704,4
107105,201706,5
107106,201702,5
107107,201712,5
107108,201708,0
107109,201609,5
107110,201710,5
107111,201806,0
107112,201709,5
107113,201603,4
107114,201707,4
107115,201702,0
107116,201610,4
107117,201707,0
107118,201611,5
107119,201803,5
107120,201805,5
107121,201706,4
107122,201708,5
107123,201701,1
107124,201609,5
107125,201709,5
107126,201804,5
107127,201801,5
107128,201708,4
107129,201608,4
107130,201606,1
107131,201605,0
107132,201804,5
107133,201807,4
107134,201804,5
107135,201704,4
107136,201602,5
